run_id,timestamp,tick,device_id,device_type,metric,value,blocked
run_29,1773413449.3674066,6,device-2,smart_bulb,cpu_load,29.9662,0
run_29,1773413449.3674066,6,device-2,smart_bulb,memory_usage,44.616,0
run_29,1773413449.3674066,6,device-2,smart_bulb,temperature,52.5004,0
run_29,1773413449.392803,6,device-3,thermostat,traffic_rate,88.6229,0
run_29,1773413449.392803,6,device-3,thermostat,cpu_load,72.9286,0
run_29,1773413449.392803,6,device-3,thermostat,memory_usage,88.0911,0
run_29,1773413449.392803,6,device-3,thermostat,temperature,86.2727,0
run_29,1773413451.4199302,7,device-1,smart_lock,traffic_rate,89.6332,0
run_29,1773413451.4199302,7,device-1,smart_lock,cpu_load,71.4769,0
run_29,1773413451.4199302,7,device-1,smart_lock,memory_usage,85.0622,0
run_29,1773413451.4199302,7,device-1,smart_lock,temperature,83.3553,0
run_29,1773413451.4199302,7,device-1,smart_lock,battery_level,15.7011,0
run_29,1773413451.4495096,7,device-2,smart_bulb,traffic_rate,15.4838,0
run_29,1773413451.4495096,7,device-2,smart_bulb,cpu_load,40.8749,0
run_29,1773413451.4495096,7,device-2,smart_bulb,memory_usage,44.4924,0
run_29,1773413451.4495096,7,device-2,smart_bulb,temperature,50.6943,0
run_29,1773413451.4703174,7,device-3,thermostat,traffic_rate,97.8465,0
run_29,1773413451.4703174,7,device-3,thermostat,cpu_load,79.7372,0
run_29,1773413451.4703174,7,device-3,thermostat,memory_usage,94.0559,0
run_29,1773413451.4703174,7,device-3,thermostat,temperature,87.8501,0
run_29,1773413453.4899483,8,device-1,smart_lock,traffic_rate,83.1725,0
run_29,1773413453.4899483,8,device-1,smart_lock,cpu_load,81.4732,0
run_29,1773413453.4899483,8,device-1,smart_lock,memory_usage,89.2063,0
run_29,1773413453.4899483,8,device-1,smart_lock,temperature,77.7044,0
run_29,1773413453.4899483,8,device-1,smart_lock,battery_level,12.3995,0
run_29,1773413453.521526,8,device-2,smart_bulb,traffic_rate,19.6217,0
run_29,1773413453.521526,8,device-2,smart_bulb,cpu_load,20.9579,0
run_29,1773413453.521526,8,device-2,smart_bulb,memory_usage,37.1977,0
run_29,1773413453.521526,8,device-2,smart_bulb,temperature,43.3148,0
run_29,1773413453.54125,8,device-3,thermostat,traffic_rate,82.1908,0
run_29,1773413453.54125,8,device-3,thermostat,cpu_load,75.1256,0
run_29,1773413453.54125,8,device-3,thermostat,memory_usage,97.0463,0
run_29,1773413453.54125,8,device-3,thermostat,temperature,85.8293,0
run_29,1773413455.5682142,9,device-1,smart_lock,traffic_rate,91.5622,0
run_29,1773413455.5682142,9,device-1,smart_lock,cpu_load,93.3087,0
run_29,1773413455.5682142,9,device-1,smart_lock,memory_usage,96.0693,0
run_29,1773413455.5682142,9,device-1,smart_lock,temperature,76.0711,0
run_29,1773413455.5682142,9,device-1,smart_lock,battery_level,17.1525,0
run_29,1773413455.607834,9,device-2,smart_bulb,traffic_rate,12.8039,0
run_29,1773413455.607834,9,device-2,smart_bulb,cpu_load,44.0824,0
run_29,1773413455.607834,9,device-2,smart_bulb,memory_usage,51.6826,0
run_29,1773413455.607834,9,device-2,smart_bulb,temperature,35.8392,0
run_29,1773413455.6307263,9,device-3,thermostat,traffic_rate,85.9268,0
run_29,1773413455.6307263,9,device-3,thermostat,cpu_load,91.4396,0
run_29,1773413455.6307263,9,device-3,thermostat,memory_usage,87.6513,0
run_29,1773413455.6307263,9,device-3,thermostat,temperature,84.0995,0
run_29,1773413457.6515465,10,device-1,smart_lock,traffic_rate,87.0057,0
run_29,1773413457.6515465,10,device-1,smart_lock,cpu_load,80.1638,0
run_29,1773413457.6515465,10,device-1,smart_lock,memory_usage,89.2448,0
run_29,1773413457.6515465,10,device-1,smart_lock,temperature,88.8263,0
run_29,1773413457.6515465,10,device-1,smart_lock,battery_level,13.3547,0
run_29,1773413457.6815834,10,device-2,smart_bulb,traffic_rate,16.277,0
run_29,1773413457.6815834,10,device-2,smart_bulb,cpu_load,31.1729,0
run_29,1773413457.6815834,10,device-2,smart_bulb,memory_usage,33.2894,0
run_29,1773413457.6815834,10,device-2,smart_bulb,temperature,39.7396,0
run_29,1773413457.7011118,10,device-3,thermostat,traffic_rate,81.7088,0
run_29,1773413457.7011118,10,device-3,thermostat,cpu_load,78.8941,0
run_29,1773413457.7011118,10,device-3,thermostat,memory_usage,91.0234,0
run_29,1773413457.7011118,10,device-3,thermostat,temperature,80.4265,0
run_30,1773413474.293066,1,device-1,smart_lock,traffic_rate,17.6006,0
run_30,1773413474.293066,1,device-1,smart_lock,cpu_load,44.4957,0
run_30,1773413474.293066,1,device-1,smart_lock,memory_usage,31.6269,0
run_30,1773413474.293066,1,device-1,smart_lock,temperature,40.1089,0
run_30,1773413474.293066,1,device-1,smart_lock,battery_level,70.5503,0
run_30,1773413474.3264732,1,device-2,smart_bulb,traffic_rate,13.5493,0
run_30,1773413474.3264732,1,device-2,smart_bulb,cpu_load,33.6735,0
run_30,1773413474.3264732,1,device-2,smart_bulb,memory_usage,54.5811,0
run_30,1773413474.3264732,1,device-2,smart_bulb,temperature,41.6323,0
run_30,1773413474.3468537,1,device-3,thermostat,traffic_rate,13.4114,0
run_30,1773413474.3468537,1,device-3,thermostat,cpu_load,32.1995,0
run_30,1773413474.3468537,1,device-3,thermostat,memory_usage,41.4392,0
run_30,1773413474.3468537,1,device-3,thermostat,temperature,47.8288,0
run_30,1773413476.365824,2,device-1,smart_lock,traffic_rate,20.4905,0
run_30,1773413476.365824,2,device-1,smart_lock,cpu_load,36.5076,0
run_30,1773413476.365824,2,device-1,smart_lock,memory_usage,49.2954,0
run_30,1773413476.365824,2,device-1,smart_lock,temperature,50.0399,0
run_30,1773413476.365824,2,device-1,smart_lock,battery_level,92.785,0
run_30,1773413476.3983734,2,device-2,smart_bulb,traffic_rate,17.0886,0
run_30,1773413476.3983734,2,device-2,smart_bulb,cpu_load,40.8407,0
run_30,1773413476.3983734,2,device-2,smart_bulb,memory_usage,36.3515,0
run_30,1773413476.3983734,2,device-2,smart_bulb,temperature,36.1724,0
run_30,1773413476.4228146,2,device-3,thermostat,traffic_rate,23.5577,0
run_30,1773413476.4228146,2,device-3,thermostat,cpu_load,27.4051,0
run_30,1773413476.4228146,2,device-3,thermostat,memory_usage,44.1831,0
run_30,1773413476.4228146,2,device-3,thermostat,temperature,45.8929,0
run_30,1773413478.4482088,3,device-1,smart_lock,traffic_rate,15.5153,0
run_30,1773413478.4482088,3,device-1,smart_lock,cpu_load,22.9845,0
run_30,1773413478.4482088,3,device-1,smart_lock,memory_usage,40.5702,0
run_30,1773413478.4482088,3,device-1,smart_lock,temperature,40.9384,0
run_30,1773413478.4482088,3,device-1,smart_lock,battery_level,91.7367,0
run_30,1773413478.4799476,3,device-2,smart_bulb,traffic_rate,10.9405,0
run_30,1773413478.4799476,3,device-2,smart_bulb,cpu_load,38.5701,0
run_30,1773413478.4799476,3,device-2,smart_bulb,memory_usage,46.2718,0
run_30,1773413478.4799476,3,device-2,smart_bulb,temperature,54.6672,0
run_30,1773413478.5002403,3,device-3,thermostat,traffic_rate,11.6761,0
run_30,1773413478.5002403,3,device-3,thermostat,cpu_load,21.2419,0
run_30,1773413478.5002403,3,device-3,thermostat,memory_usage,41.9291,0
run_30,1773413478.5002403,3,device-3,thermostat,temperature,40.31,0
run_30,1773413480.5218408,4,device-1,smart_lock,traffic_rate,17.7979,0
run_30,1773413480.5218408,4,device-1,smart_lock,cpu_load,16.1738,0
run_30,1773413480.5218408,4,device-1,smart_lock,memory_usage,35.6695,0
run_30,1773413480.5218408,4,device-1,smart_lock,temperature,43.0238,0
run_30,1773413480.5218408,4,device-1,smart_lock,battery_level,72.0044,0
run_30,1773413480.558132,4,device-2,smart_bulb,traffic_rate,14.5742,0
run_30,1773413480.558132,4,device-2,smart_bulb,cpu_load,30.818,0
run_30,1773413480.558132,4,device-2,smart_bulb,memory_usage,57.2554,0
run_30,1773413480.558132,4,device-2,smart_bulb,temperature,51.1778,0
run_30,1773413480.5833216,4,device-3,thermostat,traffic_rate,10.4678,0
run_30,1773413480.5833216,4,device-3,thermostat,cpu_load,20.7793,0
run_30,1773413480.5833216,4,device-3,thermostat,memory_usage,36.9286,0
run_30,1773413480.5833216,4,device-3,thermostat,temperature,49.187,0
run_30,1773413482.6078575,5,device-1,smart_lock,traffic_rate,16.1363,0
run_30,1773413482.6078575,5,device-1,smart_lock,cpu_load,15.9016,0
run_30,1773413482.6078575,5,device-1,smart_lock,memory_usage,44.3974,0
run_30,1773413482.6078575,5,device-1,smart_lock,temperature,44.0086,0
run_30,1773413482.6078575,5,device-1,smart_lock,battery_level,71.6831,0
run_30,1773413482.6442263,5,device-2,smart_bulb,traffic_rate,19.0883,0
run_30,1773413482.6442263,5,device-2,smart_bulb,cpu_load,29.1101,0
run_30,1773413482.6442263,5,device-2,smart_bulb,memory_usage,50.8298,0
run_30,1773413482.6442263,5,device-2,smart_bulb,temperature,39.5027,0
run_30,1773413482.6675649,5,device-3,thermostat,traffic_rate,18.9124,0
run_30,1773413482.6675649,5,device-3,thermostat,cpu_load,44.5108,0
run_30,1773413482.6675649,5,device-3,thermostat,memory_usage,37.3761,0
run_30,1773413482.6675649,5,device-3,thermostat,temperature,50.8333,0
run_30,1773413484.6927915,6,device-1,smart_lock,traffic_rate,98.3648,0
run_30,1773413484.6927915,6,device-1,smart_lock,cpu_load,87.5829,0
run_30,1773413484.6927915,6,device-1,smart_lock,memory_usage,91.572,0
run_30,1773413484.6927915,6,device-1,smart_lock,temperature,92.8518,0
run_30,1773413484.6927915,6,device-1,smart_lock,battery_level,6.017,0
run_30,1773413484.7309437,6,device-2,smart_bulb,traffic_rate,95.1743,0
run_30,1773413484.7309437,6,device-2,smart_bulb,cpu_load,80.5878,0
run_30,1773413484.7309437,6,device-2,smart_bulb,memory_usage,89.8056,0
run_30,1773413484.7309437,6,device-2,smart_bulb,temperature,83.5585,0
run_30,1773413484.7567062,6,device-3,thermostat,traffic_rate,24.2244,0
run_30,1773413484.7567062,6,device-3,thermostat,cpu_load,26.79,0
run_30,1773413484.7567062,6,device-3,thermostat,memory_usage,37.5304,0
run_30,1773413484.7567062,6,device-3,thermostat,temperature,35.2999,0
run_30,1773413486.7831774,7,device-1,smart_lock,traffic_rate,95.2851,0
run_30,1773413486.7831774,7,device-1,smart_lock,cpu_load,89.304,0
run_30,1773413486.7831774,7,device-1,smart_lock,memory_usage,94.343,0
run_30,1773413486.7831774,7,device-1,smart_lock,temperature,83.1022,0
run_30,1773413486.7831774,7,device-1,smart_lock,battery_level,17.7523,0
run_30,1773413486.8135245,7,device-2,smart_bulb,traffic_rate,89.219,0
run_30,1773413486.8135245,7,device-2,smart_bulb,cpu_load,86.5063,0
run_30,1773413486.8135245,7,device-2,smart_bulb,memory_usage,89.4534,0
run_30,1773413486.8135245,7,device-2,smart_bulb,temperature,92.7864,0
run_30,1773413486.832214,7,device-3,thermostat,traffic_rate,22.9251,0
run_30,1773413486.832214,7,device-3,thermostat,cpu_load,42.7091,0
run_30,1773413486.832214,7,device-3,thermostat,memory_usage,32.8466,0
run_30,1773413486.832214,7,device-3,thermostat,temperature,40.3632,0
run_30,1773413488.8523448,8,device-1,smart_lock,traffic_rate,97.8764,0
run_30,1773413488.8523448,8,device-1,smart_lock,cpu_load,91.1458,0
run_30,1773413488.8523448,8,device-1,smart_lock,memory_usage,96.4755,0
run_30,1773413488.8523448,8,device-1,smart_lock,temperature,82.0956,0
run_30,1773413488.8523448,8,device-1,smart_lock,battery_level,11.8021,0
run_30,1773413488.8840287,8,device-2,smart_bulb,traffic_rate,83.4936,0
run_30,1773413488.8840287,8,device-2,smart_bulb,cpu_load,92.4649,0
run_30,1773413488.8840287,8,device-2,smart_bulb,memory_usage,89.5569,0
run_30,1773413488.8840287,8,device-2,smart_bulb,temperature,84.9985,0
run_30,1773413488.9053915,8,device-3,thermostat,traffic_rate,10.8888,0
run_30,1773413488.9053915,8,device-3,thermostat,cpu_load,22.3934,0
run_30,1773413488.9053915,8,device-3,thermostat,memory_usage,30.5695,0
run_30,1773413488.9053915,8,device-3,thermostat,temperature,47.4847,0
run_30,1773413490.9269993,9,device-1,smart_lock,traffic_rate,94.313,0
run_30,1773413490.9269993,9,device-1,smart_lock,cpu_load,84.6092,0
run_30,1773413490.9269993,9,device-1,smart_lock,memory_usage,96.5347,0
run_30,1773413490.9269993,9,device-1,smart_lock,temperature,77.3863,0
run_30,1773413490.9269993,9,device-1,smart_lock,battery_level,11.2882,0
run_30,1773413490.9710875,9,device-2,smart_bulb,traffic_rate,93.2265,0
run_30,1773413490.9710875,9,device-2,smart_bulb,cpu_load,93.7608,0
run_30,1773413490.9710875,9,device-2,smart_bulb,memory_usage,92.351,0
run_30,1773413490.9710875,9,device-2,smart_bulb,temperature,75.9936,0
run_30,1773413491.0065875,9,device-3,thermostat,traffic_rate,18.8741,0
run_30,1773413491.0065875,9,device-3,thermostat,cpu_load,15.7982,0
run_30,1773413491.0065875,9,device-3,thermostat,memory_usage,39.6408,0
run_30,1773413491.0065875,9,device-3,thermostat,temperature,54.9956,0
run_30,1773413493.0356076,10,device-1,smart_lock,traffic_rate,98.0301,0
run_30,1773413493.0356076,10,device-1,smart_lock,cpu_load,88.8151,0
run_30,1773413493.0356076,10,device-1,smart_lock,memory_usage,91.0311,0
run_30,1773413493.0356076,10,device-1,smart_lock,temperature,85.6293,0
run_30,1773413493.0356076,10,device-1,smart_lock,battery_level,11.0526,0
run_30,1773413493.0677352,10,device-2,smart_bulb,traffic_rate,96.5429,0
run_30,1773413493.0677352,10,device-2,smart_bulb,cpu_load,82.8381,0
run_30,1773413493.0677352,10,device-2,smart_bulb,memory_usage,96.746,0
run_30,1773413493.0677352,10,device-2,smart_bulb,temperature,82.0493,0
run_30,1773413493.0890923,10,device-3,thermostat,traffic_rate,18.3581,0
run_30,1773413493.0890923,10,device-3,thermostat,cpu_load,38.5196,0
run_30,1773413493.0890923,10,device-3,thermostat,memory_usage,55.6354,0
run_30,1773413493.0890923,10,device-3,thermostat,temperature,40.1331,0
run_31,1773413509.7996266,1,device-1,smart_lock,traffic_rate,16.3378,0
run_31,1773413509.7996266,1,device-1,smart_lock,cpu_load,42.9665,0
run_31,1773413509.7996266,1,device-1,smart_lock,memory_usage,35.105,0
run_31,1773413509.7996266,1,device-1,smart_lock,temperature,47.8976,0
run_31,1773413509.7996266,1,device-1,smart_lock,battery_level,84.2558,0
run_31,1773413509.8314867,1,device-2,smart_bulb,traffic_rate,13.1855,0
run_31,1773413509.8314867,1,device-2,smart_bulb,cpu_load,22.5303,0
run_31,1773413509.8314867,1,device-2,smart_bulb,memory_usage,50.9601,0
run_31,1773413509.8314867,1,device-2,smart_bulb,temperature,48.6502,0
run_31,1773413509.855398,1,device-3,thermostat,traffic_rate,10.9252,0
run_31,1773413509.855398,1,device-3,thermostat,cpu_load,37.8403,0
run_31,1773413509.855398,1,device-3,thermostat,memory_usage,53.3824,0
run_31,1773413509.855398,1,device-3,thermostat,temperature,40.4724,0
run_31,1773413511.877635,2,device-1,smart_lock,traffic_rate,11.0885,0
run_31,1773413511.877635,2,device-1,smart_lock,cpu_load,16.8519,0
run_31,1773413511.877635,2,device-1,smart_lock,memory_usage,37.2743,0
run_31,1773413511.877635,2,device-1,smart_lock,temperature,53.3753,0
run_31,1773413511.877635,2,device-1,smart_lock,battery_level,92.3262,0
run_31,1773413511.909905,2,device-2,smart_bulb,traffic_rate,13.9033,0
run_31,1773413511.909905,2,device-2,smart_bulb,cpu_load,42.12,0
run_31,1773413511.909905,2,device-2,smart_bulb,memory_usage,43.0463,0
run_31,1773413511.909905,2,device-2,smart_bulb,temperature,49.8158,0
run_31,1773413511.9304163,2,device-3,thermostat,traffic_rate,18.0361,0
run_31,1773413511.9304163,2,device-3,thermostat,cpu_load,33.3725,0
run_31,1773413511.9304163,2,device-3,thermostat,memory_usage,30.2214,0
run_31,1773413511.9304163,2,device-3,thermostat,temperature,41.488,0
run_31,1773413513.9494884,3,device-1,smart_lock,traffic_rate,15.8235,0
run_31,1773413513.9494884,3,device-1,smart_lock,cpu_load,39.1319,0
run_31,1773413513.9494884,3,device-1,smart_lock,memory_usage,38.3283,0
run_31,1773413513.9494884,3,device-1,smart_lock,temperature,51.0963,0
run_31,1773413513.9494884,3,device-1,smart_lock,battery_level,74.5639,0
run_31,1773413513.9805036,3,device-2,smart_bulb,traffic_rate,16.2765,0
run_31,1773413513.9805036,3,device-2,smart_bulb,cpu_load,30.09,0
run_31,1773413513.9805036,3,device-2,smart_bulb,memory_usage,45.7149,0
run_31,1773413513.9805036,3,device-2,smart_bulb,temperature,36.8039,0
run_31,1773413514.0012681,3,device-3,thermostat,traffic_rate,18.134,0
run_31,1773413514.0012681,3,device-3,thermostat,cpu_load,16.1785,0
run_31,1773413514.0012681,3,device-3,thermostat,memory_usage,40.2064,0
run_31,1773413514.0012681,3,device-3,thermostat,temperature,37.374,0
run_31,1773413516.0221534,4,device-1,smart_lock,traffic_rate,24.0445,0
run_31,1773413516.0221534,4,device-1,smart_lock,cpu_load,34.6246,0
run_31,1773413516.0221534,4,device-1,smart_lock,memory_usage,41.9012,0
run_31,1773413516.0221534,4,device-1,smart_lock,temperature,40.5798,0
run_31,1773413516.0221534,4,device-1,smart_lock,battery_level,88.9014,0
run_31,1773413516.0634685,4,device-2,smart_bulb,traffic_rate,12.9854,0
run_31,1773413516.0634685,4,device-2,smart_bulb,cpu_load,33.1998,0
run_31,1773413516.0634685,4,device-2,smart_bulb,memory_usage,44.1892,0
run_31,1773413516.0634685,4,device-2,smart_bulb,temperature,37.12,0
run_31,1773413516.091302,4,device-3,thermostat,traffic_rate,15.1984,0
run_31,1773413516.091302,4,device-3,thermostat,cpu_load,24.5831,0
run_31,1773413516.091302,4,device-3,thermostat,memory_usage,53.807,0
run_31,1773413516.091302,4,device-3,thermostat,temperature,44.1017,0
run_31,1773413518.119445,5,device-1,smart_lock,traffic_rate,24.919,0
run_31,1773413518.119445,5,device-1,smart_lock,cpu_load,32.8973,0
run_31,1773413518.119445,5,device-1,smart_lock,memory_usage,37.0265,0
run_31,1773413518.119445,5,device-1,smart_lock,temperature,51.8696,0
run_31,1773413518.119445,5,device-1,smart_lock,battery_level,70.5788,0
run_31,1773413518.1548693,5,device-2,smart_bulb,traffic_rate,10.3378,0
run_31,1773413518.1548693,5,device-2,smart_bulb,cpu_load,16.8388,0
run_31,1773413518.1548693,5,device-2,smart_bulb,memory_usage,51.2497,0
run_31,1773413518.1548693,5,device-2,smart_bulb,temperature,40.4427,0
run_31,1773413518.1818528,5,device-3,thermostat,traffic_rate,22.831,0
run_31,1773413518.1818528,5,device-3,thermostat,cpu_load,15.1497,0
run_31,1773413518.1818528,5,device-3,thermostat,memory_usage,54.4789,0
run_31,1773413518.1818528,5,device-3,thermostat,temperature,46.9854,0
run_31,1773413520.208478,6,device-1,smart_lock,traffic_rate,24.6757,0
run_31,1773413520.208478,6,device-1,smart_lock,cpu_load,15.4561,0
run_31,1773413520.208478,6,device-1,smart_lock,memory_usage,40.2593,0
run_31,1773413520.208478,6,device-1,smart_lock,temperature,53.9692,0
run_31,1773413520.208478,6,device-1,smart_lock,battery_level,90.4341,0
run_31,1773413520.242176,6,device-2,smart_bulb,traffic_rate,19.485,0
run_31,1773413520.242176,6,device-2,smart_bulb,cpu_load,38.294,0
run_31,1773413520.242176,6,device-2,smart_bulb,memory_usage,42.6488,0
run_31,1773413520.242176,6,device-2,smart_bulb,temperature,39.4667,0
run_31,1773413520.265613,6,device-3,thermostat,traffic_rate,21.6648,0
run_31,1773413520.265613,6,device-3,thermostat,cpu_load,21.2703,0
run_31,1773413520.265613,6,device-3,thermostat,memory_usage,57.1639,0
run_31,1773413520.265613,6,device-3,thermostat,temperature,38.5912,0
run_31,1773413522.291906,7,device-1,smart_lock,traffic_rate,17.7405,0
run_31,1773413522.291906,7,device-1,smart_lock,cpu_load,41.6655,0
run_31,1773413522.291906,7,device-1,smart_lock,memory_usage,55.3306,0
run_31,1773413522.291906,7,device-1,smart_lock,temperature,37.139,0
run_31,1773413522.291906,7,device-1,smart_lock,battery_level,84.4308,0
run_31,1773413522.3229454,7,device-2,smart_bulb,traffic_rate,22.0895,0
run_31,1773413522.3229454,7,device-2,smart_bulb,cpu_load,28.1761,0
run_31,1773413522.3229454,7,device-2,smart_bulb,memory_usage,33.0297,0
run_31,1773413522.3229454,7,device-2,smart_bulb,temperature,51.4991,0
run_31,1773413522.3423638,7,device-3,thermostat,traffic_rate,24.762,0
run_31,1773413522.3423638,7,device-3,thermostat,cpu_load,34.4083,0
run_31,1773413522.3423638,7,device-3,thermostat,memory_usage,38.1759,0
run_31,1773413522.3423638,7,device-3,thermostat,temperature,47.4104,0
run_31,1773413524.3642142,8,device-1,smart_lock,traffic_rate,24.9684,0
run_31,1773413524.3642142,8,device-1,smart_lock,cpu_load,21.4806,0
run_31,1773413524.3642142,8,device-1,smart_lock,memory_usage,43.1433,0
run_31,1773413524.3642142,8,device-1,smart_lock,temperature,45.4579,0
run_31,1773413524.3642142,8,device-1,smart_lock,battery_level,85.1069,0
run_31,1773413524.396819,8,device-2,smart_bulb,traffic_rate,21.5065,0
run_31,1773413524.396819,8,device-2,smart_bulb,cpu_load,24.7408,0
run_31,1773413524.396819,8,device-2,smart_bulb,memory_usage,41.5203,0
run_31,1773413524.396819,8,device-2,smart_bulb,temperature,51.8886,0
run_31,1773413524.4199493,8,device-3,thermostat,traffic_rate,17.9831,0
run_31,1773413524.4199493,8,device-3,thermostat,cpu_load,27.695,0
run_31,1773413524.4199493,8,device-3,thermostat,memory_usage,44.7379,0
run_31,1773413524.4199493,8,device-3,thermostat,temperature,38.9373,0
run_31,1773413526.4398606,9,device-1,smart_lock,traffic_rate,89.4695,0
run_31,1773413526.4398606,9,device-1,smart_lock,cpu_load,87.4881,0
run_31,1773413526.4398606,9,device-1,smart_lock,memory_usage,87.3818,0
run_31,1773413526.4398606,9,device-1,smart_lock,temperature,85.486,0
run_31,1773413526.4398606,9,device-1,smart_lock,battery_level,15.0213,0
run_31,1773413526.4721756,9,device-2,smart_bulb,traffic_rate,23.5979,0
run_31,1773413526.4721756,9,device-2,smart_bulb,cpu_load,23.4847,0
run_31,1773413526.4721756,9,device-2,smart_bulb,memory_usage,49.5527,0
run_31,1773413526.4721756,9,device-2,smart_bulb,temperature,45.5083,0
run_31,1773413526.4925973,9,device-3,thermostat,traffic_rate,98.595,0
run_31,1773413526.4925973,9,device-3,thermostat,cpu_load,74.3454,0
run_31,1773413526.4925973,9,device-3,thermostat,memory_usage,90.9517,0
run_31,1773413526.4925973,9,device-3,thermostat,temperature,78.4068,0
run_31,1773413528.515685,10,device-1,smart_lock,traffic_rate,86.2533,0
run_31,1773413528.515685,10,device-1,smart_lock,cpu_load,81.0331,0
run_31,1773413528.515685,10,device-1,smart_lock,memory_usage,86.1149,0
run_31,1773413528.515685,10,device-1,smart_lock,temperature,78.6368,0
run_31,1773413528.515685,10,device-1,smart_lock,battery_level,9.3623,0
run_31,1773413528.5513704,10,device-2,smart_bulb,traffic_rate,17.6202,0
run_31,1773413528.5513704,10,device-2,smart_bulb,cpu_load,38.932,0
run_31,1773413528.5513704,10,device-2,smart_bulb,memory_usage,49.2706,0
run_31,1773413528.5513704,10,device-2,smart_bulb,temperature,54.5955,0
run_31,1773413528.5776544,10,device-3,thermostat,traffic_rate,97.7837,0
run_31,1773413528.5776544,10,device-3,thermostat,cpu_load,83.1242,0
run_31,1773413528.5776544,10,device-3,thermostat,memory_usage,93.6994,0
run_31,1773413528.5776544,10,device-3,thermostat,temperature,76.7723,0
run_32,1773413545.1011453,1,device-1,smart_lock,traffic_rate,22.2072,0
run_32,1773413545.1011453,1,device-1,smart_lock,cpu_load,29.5784,0
run_32,1773413545.1011453,1,device-1,smart_lock,memory_usage,33.0763,0
run_32,1773413545.1011453,1,device-1,smart_lock,temperature,42.1938,0
run_32,1773413545.1011453,1,device-1,smart_lock,battery_level,85.2158,0
run_32,1773413545.134328,1,device-2,smart_bulb,traffic_rate,10.0692,0
run_32,1773413545.134328,1,device-2,smart_bulb,cpu_load,42.9269,0
run_32,1773413545.134328,1,device-2,smart_bulb,memory_usage,44.5899,0
run_32,1773413545.134328,1,device-2,smart_bulb,temperature,37.0887,0
run_32,1773413545.1561959,1,device-3,thermostat,traffic_rate,19.5235,0
run_32,1773413545.1561959,1,device-3,thermostat,cpu_load,31.7951,0
run_32,1773413545.1561959,1,device-3,thermostat,memory_usage,30.3165,0
run_32,1773413545.1561959,1,device-3,thermostat,temperature,54.8904,0
run_32,1773413547.175383,2,device-1,smart_lock,traffic_rate,23.9802,0
run_32,1773413547.175383,2,device-1,smart_lock,cpu_load,37.1239,0
run_32,1773413547.175383,2,device-1,smart_lock,memory_usage,55.5077,0
run_32,1773413547.175383,2,device-1,smart_lock,temperature,50.6655,0
run_32,1773413547.175383,2,device-1,smart_lock,battery_level,80.3113,0
run_32,1773413547.204522,2,device-2,smart_bulb,traffic_rate,18.1181,0
run_32,1773413547.204522,2,device-2,smart_bulb,cpu_load,34.1256,0
run_32,1773413547.204522,2,device-2,smart_bulb,memory_usage,32.2424,0
run_32,1773413547.204522,2,device-2,smart_bulb,temperature,38.8101,0
run_32,1773413547.224633,2,device-3,thermostat,traffic_rate,20.3956,0
run_32,1773413547.224633,2,device-3,thermostat,cpu_load,36.1181,0
run_32,1773413547.224633,2,device-3,thermostat,memory_usage,56.5485,0
run_32,1773413547.224633,2,device-3,thermostat,temperature,49.027,0
run_32,1773413549.2441876,3,device-1,smart_lock,traffic_rate,23.5292,0
run_32,1773413549.2441876,3,device-1,smart_lock,cpu_load,23.224,0
run_32,1773413549.2441876,3,device-1,smart_lock,memory_usage,38.5315,0
run_32,1773413549.2441876,3,device-1,smart_lock,temperature,53.2692,0
run_32,1773413549.2441876,3,device-1,smart_lock,battery_level,71.9182,0
run_32,1773413549.2757008,3,device-2,smart_bulb,traffic_rate,24.7668,0
run_32,1773413549.2757008,3,device-2,smart_bulb,cpu_load,31.2665,0
run_32,1773413549.2757008,3,device-2,smart_bulb,memory_usage,39.646,0
run_32,1773413549.2757008,3,device-2,smart_bulb,temperature,42.7063,0
run_32,1773413549.296928,3,device-3,thermostat,traffic_rate,15.1358,0
run_32,1773413549.296928,3,device-3,thermostat,cpu_load,16.2933,0
run_32,1773413549.296928,3,device-3,thermostat,memory_usage,55.1148,0
run_32,1773413549.296928,3,device-3,thermostat,temperature,46.8241,0
run_32,1773413551.3191285,4,device-1,smart_lock,traffic_rate,19.4933,0
run_32,1773413551.3191285,4,device-1,smart_lock,cpu_load,16.7759,0
run_32,1773413551.3191285,4,device-1,smart_lock,memory_usage,57.5487,0
run_32,1773413551.3191285,4,device-1,smart_lock,temperature,39.4337,0
run_32,1773413551.3191285,4,device-1,smart_lock,battery_level,92.2913,0
run_32,1773413551.3638022,4,device-2,smart_bulb,traffic_rate,18.4732,0
run_32,1773413551.3638022,4,device-2,smart_bulb,cpu_load,20.6385,0
run_32,1773413551.3638022,4,device-2,smart_bulb,memory_usage,34.0644,0
run_32,1773413551.3638022,4,device-2,smart_bulb,temperature,40.5837,0
run_32,1773413551.4004183,4,device-3,thermostat,traffic_rate,24.549,0
run_32,1773413551.4004183,4,device-3,thermostat,cpu_load,44.9322,0
run_32,1773413551.4004183,4,device-3,thermostat,memory_usage,59.3887,0
run_32,1773413551.4004183,4,device-3,thermostat,temperature,36.3886,0
run_32,1773413553.4339848,5,device-1,smart_lock,traffic_rate,22.4843,0
run_32,1773413553.4339848,5,device-1,smart_lock,cpu_load,24.4003,0
run_32,1773413553.4339848,5,device-1,smart_lock,memory_usage,41.5732,0
